,reach_id,p_lat,p_lon,river_name
1599,64245700141,-22.12685077,-57.8641174,no_data
1600,64245700151,-22.13662032,-57.7966942,no_data
1601,64245700161,-22.11965049,-57.7377589,no_data
1602,64245700171,-22.0993705,-57.6873425,no_data
1603,64245700181,-22.10726881,-57.6194964,no_data
1604,64245700191,-22.14147126,-57.5934084,no_data
1605,64245700201,-22.17592378,-57.5521292,no_data
1606,64245700211,-22.1879033,-57.4784294,no_data
1607,64245700351,-21.95024949,-57.9492761,Paraguay
1608,64245700361,-21.87534388,-57.9408382,Paraguay
1609,64245700371,-21.80679193,-57.9278041,Paraguay
1610,64245700381,-21.80649026,-57.9449712,Paraguay
1611,64245700391,-21.73553011,-57.9296115,Paraguay
1612,64245700401,-21.10979522,-57.8841052,Paraguay
1613,64245700411,-21.10380903,-57.8547797,Paraguay
1614,64245700421,-21.67060297,-57.9123131,Paraguay
1615,64245700431,-21.5976554,-57.928378,Paraguay
1616,64245700441,-21.52888576,-57.9587569,Paraguay
1617,64245700451,-21.45151478,-57.9220774,Paraguay
1618,64245700461,-21.37171874,-57.880508,Paraguay
1619,64245700471,-21.31105801,-57.8804903,Paraguay
1620,64245700481,-21.25547132,-57.8884671,Paraguay
1621,64245700491,-21.18214418,-57.854012,Paraguay
1622,64245700501,-22.74666262,-57.9091991,Paraguay
1623,64245700511,-22.68534176,-57.929826,Paraguay
1624,64245700521,-22.65743843,-57.8360875,Paraguay
1625,64245700531,-22.58385448,-57.8096037,Paraguay
1626,64245700541,-22.50721381,-57.8441352,Paraguay
1627,64245700551,-22.44686701,-57.8485694,Paraguay
1628,64245700561,-22.36432324,-57.8455401,Paraguay
1629,64245700571,-22.16360798,-57.5019528,Rio Perdido
1630,64245700581,-22.12658364,-57.4726527,Rio Perdido
1631,64245900011,-21.01311801,-57.8433106,Paraguay
1632,64245900021,-20.94555142,-57.8312461,Paraguay
1633,64245900031,-20.92176269,-57.8066702,Paraguay
1634,64245900041,-20.91301216,-57.8926862,Paraguay
1635,64245900051,-20.83836739,-57.879378,Paraguay
1636,64245900061,-20.78404212,-57.9382591,Paraguay
1637,64245900071,-20.90928345,-57.8416546,Paraguay
1638,64245900081,-20.85869391,-57.8227759,no_data
1639,64245900091,-20.81621045,-57.8101153,no_data
1640,64245900101,-20.79496971,-57.7860256,no_data
1641,64245900113,-20.80069275,-57.770697,no_data
1642,64245900121,-20.76010464,-57.7292792,no_data
1643,64245900131,-20.74032532,-57.8847223,Paraguay
1644,64245900141,-20.68026573,-57.9159255,Paraguay
1645,64245900151,-20.69243478,-57.9720809,Paraguay
1646,64245900161,-20.62567119,-57.9941876,Paraguay
1647,64245900171,-20.54094762,-58.009875,Paraguay
1648,64245900181,-20.45231179,-58.0066695,Paraguay
1649,64245900191,-20.38967658,-58.0581514,Paraguay
1650,64245900201,-20.32060283,-58.096084,Paraguay
1651,64245900211,-20.26215056,-58.1139513,Paraguay
1652,64245900223,-20.73168025,-57.6839535,no_data
1653,64245900233,-20.72758525,-57.6694357,no_data
1654,64245900241,-20.72071826,-57.6589628,no_data
1655,64245900251,-20.70828671,-57.6485185,no_data
1656,64245900261,-20.68128334,-57.6421582,no_data
1657,64245900271,-20.65979314,-57.6445393,no_data
1658,64245900283,-20.64709811,-57.6349559,no_data
1659,64245900291,-20.63162134,-57.6270408,no_data
1660,64245900301,-20.62898863,-57.6322378,no_data
1661,64245900311,-20.61603643,-57.6338849,no_data
1662,64245900321,-20.59567712,-57.6172716,no_data
1663,64245900333,-20.57161076,-57.6046065,no_data
1664,64245900341,-20.21217626,-58.1497853,Paraguay
1665,64245900351,-21.18010932,-57.2766883,Rio Branco
1666,64247200011,-20.12851745,-58.1507286,no_data
1667,64247200021,-20.05618405,-58.1631413,no_data
1668,64247300011,-20.12191766,-58.0936402,no_data
1669,64247300021,-20.04991048,-57.9881982,no_data
1670,64247300031,-20.02500618,-57.90796,no_data
1671,64247300041,-19.9646184,-57.8484488,no_data
1672,64247300051,-19.89426124,-57.770686,Paraguay
1673,64247300061,-19.80522883,-57.6683091,Paraguay
1674,64247300071,-19.73976234,-57.6266151,Paraguay
1675,64247300081,-19.70142171,-57.5513305,Paraguay; Paraguay River
1676,64247300091,-19.66463823,-57.4974138,Paraguay River
1677,64247300101,-19.60029314,-57.4485725,Paraguay River
1678,64247300111,-19.53420957,-57.4238004,Paraguay River
1679,64247300121,-19.45700139,-57.4001426,Paraguay River
1680,64247300131,-19.41953236,-57.348816,Paraguay River
1681,64247400011,-19.44708922,-57.3063237,Miranda River
1682,64247400021,-19.49266597,-57.2721105,Miranda River
1683,64247400031,-19.49330792,-57.2090565,Miranda River
1684,64247400041,-19.49648581,-57.1606684,Miranda River
1685,64247400051,-19.52435713,-57.0893779,Miranda River
1686,64247400061,-19.58823883,-57.0101393,Miranda River
1687,64247400071,-19.66253026,-56.9831797,Miranda River
1688,64247500011,-19.36893843,-57.2891657,Miranda River
1689,64247500021,-19.34493635,-57.2249037,Paraguay; Rio Abobral
1690,64247500031,-19.41126234,-57.1567621,Rio Abobral
1691,64247500041,-19.27726357,-57.2460369,Rio Taquari
1692,64247800011,-19.17622953,-57.2092214,Paraguay; Rio Taquari
1693,64247800021,-18.95187886,-57.4310151,Rio Paraguai Mirim
1694,64247800031,-18.8427064,-57.41636,Rio Paraguai Mirim; Rio Taquari
1695,64247800041,-18.83052018,-57.3253896,Rio Taquari
1696,64247800051,-18.80517047,-57.2459709,Rio Taquari
1697,64247800061,-18.77094849,-57.1677693,Rio Taquari
1698,64247800071,-18.74620119,-57.0916516,Rio Taquari
1699,64247800081,-18.7268301,-57.0109369,Rio Taquari
1700,64247800091,-18.69673409,-56.9346999,Rio Taquari
1701,64247800101,-18.64442892,-56.8763591,Rio Taquari
1702,64247800111,-18.58549982,-56.8095186,Rio Taquari
1703,64247900021,-19.05171631,-57.3240641,Paraguay
1704,64247900031,-19.01651981,-57.3279761,Paraguay
1705,64247900041,-19.090873,-57.3331037,no_data
1706,64247900051,-19.12229964,-57.2942564,Paraguay
1707,64247900061,-19.20220826,-57.2488019,Paraguay
1708,64247900071,-19.03316097,-57.3767313,no_data
1709,64247900081,-19.02022435,-57.4614303,Paraguay River
1710,64247900101,-18.99779293,-57.6185573,Paraguay River
1711,64247900111,-19.01293534,-57.5394277,Paraguay River
1712,64247900121,-18.96785077,-57.6547962,Paraguay River
1713,64247900131,-18.91407349,-57.6793478,Paraguay River
1714,64247900143,-18.99686693,-57.6682993,Paraguay River
1715,64247900151,-19.00166136,-57.6937623,Paraguay River
1716,64247900181,-18.26227695,-57.4325683,no_data
1717,64247900191,-18.02794489,-57.4680396,Paraguay River
1718,64247900201,-17.94673066,-57.4612293,Paraguay River
1719,64247900211,-17.90543877,-57.4644187,Paraguay River
1720,64247900221,-18.83724837,-57.6351284,Paraguay River
1721,64247900231,-18.78356145,-57.5668857,Paraguay River
1722,64247900241,-18.71478047,-57.5441188,Paraguay River
1723,64247900253,-18.24435777,-57.4382597,no_data
1724,64247900261,-18.21595517,-57.4716607,no_data
1725,64247900273,-18.16686702,-57.5343927,no_data
1726,64247900283,-18.97386029,-57.7486555,Paraguay River
1727,64247900293,-18.93578416,-57.8203145,no_data
1728,64247900301,-18.88953515,-57.8242358,no_data
1729,64247900311,-18.66189215,-57.5365706,Paraguay River
1730,64247900321,-18.59941728,-57.5202718,Paraguay River
1731,64247900331,-18.557973,-57.476414,Paraguay River
1732,64247900341,-18.51914735,-57.4468771,Paraguay River
1733,64247900351,-18.47164771,-57.3859488,Paraguay River
1734,64247900361,-18.41156863,-57.3818536,Paraguay River
1735,64247900371,-18.34035537,-57.3651577,Paraguay River
1736,64247900381,-18.28692099,-57.3991172,Paraguay River
1737,64247900393,-18.26916197,-57.4158594,Paraguay River
1738,64247900401,-18.1938686,-57.3909511,Paraguay River
1739,64247900411,-18.09685008,-57.4501856,Paraguay River
1740,64248100011,-17.89180639,-57.4713885,Paraguay River
1741,64248100033,-17.87673401,-57.5051092,Paraguay River
1742,64248100041,-17.8802748,-57.4898197,Paraguay River
1743,64248100051,-17.83155745,-57.5499422,Paraguay River
1744,64248100061,-17.75671745,-57.6224627,Paraguay River
1745,64248100073,-17.72684009,-57.6796961,Paraguay River
1746,64248100083,-17.72578086,-57.6988039,Paraguay River
1747,64248100093,-17.77520407,-57.7274488,no_data
1748,64248200013,-17.50950008,-57.8317974,Corixo Grande
1749,64248200021,-17.36768036,-58.1102329,no_data
1750,64248200113,-17.51616647,-57.8875819,Corixo Grande
1751,64248200121,-17.52792636,-57.8975451,Corixo Grande
1752,64248200131,-17.52659339,-57.9471773,Corixo Grande
1753,64248200141,-17.4998882,-58.0175557,Corixo Grande
1754,64248200153,-17.47015961,-58.0554682,Corixo Grande
1755,64248200161,-17.5163009,-57.873463,Corixo Grande
1756,64248200171,-17.45813024,-58.0626371,Corixo Grande
1757,64248200183,-17.45293176,-58.0733343,Corixo Grande
1758,64248200191,-17.45309849,-58.0999261,Corixo Grande
1759,64248300011,-17.63049598,-57.6875498,Paraguay River
1760,64248300021,-17.65096022,-57.6813619,Paraguay River
1761,64248300033,-17.72828024,-57.7104083,no_data
1762,64248300041,-17.710138,-57.7335354,no_data
1763,64248300053,-17.67855895,-57.7553232,no_data
1764,64248300061,-17.65845285,-57.7708186,no_data
1765,64248300073,-17.64620176,-57.7804606,no_data
1766,64248300093,-17.60635539,-57.7778796,no_data
1767,64248300101,-17.63003536,-57.7789411,no_data
1768,64248300111,-17.59187604,-57.7811619,no_data
1769,64248300121,-17.58436331,-57.7866878,no_data
1770,64248300143,-17.55659078,-57.7129326,Corixo Grande
1771,64248300153,-17.55586413,-57.7819901,no_data
1772,64248300191,-17.60730369,-57.673472,Paraguay River
1773,64248300201,-17.59789317,-57.6205814,Paraguay River
1774,64248300211,-17.56832808,-57.5581017,Paraguay River
1775,64248300223,-17.51706407,-57.7806365,no_data
1776,64248300233,-17.47198741,-57.7669211,no_data
1777,64248300241,-17.54280241,-57.5160083,Paraguay River
1778,64248300251,-17.49596658,-57.4764107,Paraguay River
1779,64248300261,-17.43120045,-57.4294288,Paraguay River
1780,64248300271,-17.35805618,-57.3548789,Paraguay River
1781,64248300281,-17.27556502,-57.3382884,Paraguay River
1782,64248300291,-17.17515293,-57.3549602,Paraguay River
1783,64248300301,-17.0706343,-57.3912771,Paraguay River
1784,64248300311,-17.00433412,-57.3839145,Paraguay River
1785,64248300321,-17.54274338,-57.5556428,no_data
1786,64248300333,-17.53345834,-57.5561636,no_data
1787,64248300343,-17.59605195,-57.6767865,Corixo Grande; Paraguay River
1788,64248300353,-17.56989963,-57.6323294,no_data
1789,64248300363,-17.56407891,-57.5864899,no_data
1790,64248300373,-17.55272482,-57.568044,no_data
1791,64248300383,-17.69490259,-57.6921908,Paraguay River
1792,64248300391,-17.66950689,-57.6736108,Paraguay River
1793,64248400011,-16.91369451,-57.3938097,Paraguay River; Rio Bracinho; Rio Formoso
1794,64248400021,-16.96342849,-57.3783333,Paraguay River
1795,64248400033,-16.87651229,-57.404172,Rio Bracinho
1796,64248400041,-16.86856221,-57.3829054,Rio Bracinho
1797,64248400053,-16.84237157,-57.3735876,no_data
1798,64248400061,-16.83399978,-57.3713644,no_data
1799,64248400073,-16.82101689,-57.3690758,no_data
1800,64248400081,-16.80950002,-57.3750551,no_data
1801,64248400091,-16.80223097,-57.3757407,no_data
1802,64248400103,-16.78896329,-57.3757691,no_data
1803,64248400111,-16.78420023,-57.3874449,no_data
1804,64248400123,-16.77125343,-57.3954002,no_data
1805,64248400131,-16.74924472,-57.3995625,no_data
1806,64248500011,-16.96407832,-57.4108058,Paraguay River
1807,64248500021,-16.93422101,-57.4347547,Paraguay River
1808,64248500031,-16.89898154,-57.4849457,Paraguay River
1809,64248500041,-16.84505478,-57.6046999,Paraguay River
1810,64248500051,-16.86645031,-57.5353523,Paraguay River
1811,64248500061,-16.77486426,-57.6727565,Paraguay River; Rio Bracinho
1812,64248500071,-16.71327951,-57.7634926,Paraguay River
1813,64248500081,-16.6867706,-57.8402024,Paraguay River
1814,64248500091,-16.55181741,-57.828083,Paraguay River
1815,64248500101,-16.40934183,-57.7799488,Paraguay River
1816,64248500111,-16.86887187,-57.4325858,Rio Bracinho
1817,64248500121,-16.84073502,-57.4755374,Rio Bracinho
1818,64248500131,-16.81158569,-57.5983569,Rio Bracinho
1819,64248500141,-16.82461799,-57.5332053,Rio Bracinho
1820,64248600011,-16.3349144,-57.8015243,Paraguay River
1821,64248600021,-16.29915417,-57.8442174,Paraguay River; Rio Jauru
1822,64248600031,-16.27927495,-57.9017406,Rio Jauru
1823,64248700011,-16.31147329,-57.7701261,Paraguay River
1824,64248700021,-16.26431084,-57.7807668,Paraguay River
1825,64248700031,-16.20798397,-57.8088224,Paraguay River
1826,64248700041,-16.10553624,-57.8209373,no_data
1827,64248700051,-16.03489462,-57.8621396,no_data
1828,64248700081,-16.24730884,-57.7593165,Paraguay River
1829,64248700091,-16.21278032,-57.7593767,Paraguay River
1830,64248700101,-16.15601736,-57.7675828,Paraguay River
1831,64248700271,-15.96849492,-57.68809,no_data
1832,64248700281,-16.03079781,-57.7087259,Paraguay River
1833,64248700291,-15.97449237,-57.7189547,no_data
1834,64248700301,-15.92325413,-57.746308,no_data
1835,64248700311,-15.86943639,-57.7756729,no_data
1836,64248700321,-15.78953947,-57.7995231,no_data
1837,64248700331,-15.70225158,-57.8088638,no_data
1838,64248700341,-15.63939839,-57.7957588,no_data
1839,64248700451,-15.94405452,-57.6485543,Paraguay River
1840,64248700461,-15.92912758,-57.6577811,Rio Seputuba
1841,64248700471,-16.12927625,-57.7426962,Paraguay River
1842,64248700481,-16.09235696,-57.7141369,Paraguay River
1843,64248800011,-15.88857947,-57.6452908,Rio Seputuba
1844,64248800021,-15.83890825,-57.6485986,Rio Seputuba
1845,64248800031,-15.79387032,-57.6506512,Rio Seputuba
1846,64248800041,-15.7478797,-57.6602293,Rio Seputuba
1847,64248800051,-15.70597109,-57.6889264,Rio Seputuba
1848,64248800061,-15.65707606,-57.7071762,Rio Seputuba
1849,64248800071,-15.57552441,-57.6984596,Rio Seputuba
1850,64248800081,-15.49341428,-57.7042112,Rio Seputuba
1851,64248800091,-15.41208331,-57.7137926,Rio Seputuba
1852,64248800101,-15.32036523,-57.7274894,Rio Seputuba
1853,64248800111,-15.2285685,-57.6919513,Rio Seputuba
1854,64248800121,-15.13960268,-57.677113,Rio Seputuba
1855,64248800131,-15.03693592,-57.7067793,Rio Seputuba
1856,64248800301,-14.54667047,-57.6335339,Rio Seputuba
1857,64248800351,-14.5052054,-57.5981059,Rio Seputuba
1858,64248800361,-14.48226278,-57.5558266,Rio Seputuba
1859,64248800371,-14.44895738,-57.4953483,Rio Seputuba
1860,64248800381,-14.4188105,-57.4289739,Rio Seputuba
1861,64248900011,-15.92745351,-57.6132791,Rio Seputuba
1862,64248900021,-15.87969656,-57.5583793,Paraguay River
1863,64248900031,-15.81510118,-57.5136886,Paraguay River
1864,64248900041,-15.72642264,-57.5149221,Paraguay River
1865,64248900051,-15.64605343,-57.4841579,Paraguay River
1866,64248900061,-15.57642851,-57.4417906,Paraguay River
1867,64248900071,-15.51976294,-57.3820868,Paraguay River
1868,64248900081,-15.47242128,-57.3378775,Paraguay River
1869,64248900091,-15.43222321,-57.3207841,Paraguay River
1870,64248900101,-15.3953213,-57.3027171,Paraguay River
1871,64248900111,-15.34177963,-57.2869861,Paraguay River
1872,64248900121,-15.32737123,-57.2432405,Paraguay River
1873,64248900131,-15.28361935,-57.2465625,Paraguay River
1874,64248900141,-15.24261717,-57.2465751,Paraguay River
1875,64248900151,-15.19421397,-57.2353202,Paraguay River
1876,64248900161,-15.15042066,-57.2237222,Paraguay River
1877,64248900171,-15.09577515,-57.2211631,Paraguay River
1878,64248900181,-15.08571268,-57.148158,Paraguay River
1879,64248900191,-15.05620859,-57.1479859,Paraguay River
1880,64248900201,-14.96269108,-57.105449,no_data
1881,64248900211,-14.8942112,-57.0234737,Rio Bugres
1882,64248900221,-15.10147735,-57.1110324,Paraguay River
1883,64248900231,-15.07239403,-57.059373,Paraguay River
1884,64248900241,-15.03718195,-57.0065721,Meandro do Rio Paraguai; Paraguay River
1885,64248900251,-14.97061097,-56.9490361,Paraguay River
1886,64248900261,-14.9104884,-56.8976681,Paraguay River
1887,64248900271,-14.84755627,-56.8578066,Paraguay River
1888,64248900281,-14.80132252,-56.8325821,Paraguay River
1889,64248900291,-14.75835064,-56.7890282,Paraguay River
1890,64248900301,-14.68926416,-56.741939,Paraguay River
1891,64248900311,-14.63105488,-56.7083263,Paraguay River
1892,64248900321,-14.59388692,-56.6753191,Paraguay River
1893,64248900331,-14.56514734,-56.6472836,Paraguay River
1894,64248900341,-14.53431989,-56.5862773,Paraguay River
1895,64248900351,-14.48810164,-56.5037245,Paraguay River
1896,64248900361,-14.61358364,-56.7324865,Paraguay River
1897,64248900371,-14.56021952,-56.7644368,Rio Santana
1898,64248900381,-14.47787992,-56.8064138,no_data
1899,64248900391,-14.40974657,-56.824516,no_data
1900,64248900403,-14.37694653,-56.830352,no_data
1901,64248900411,-14.34830925,-56.8201509,no_data
1902,64248900423,-14.34434141,-56.7859821,no_data
1903,64248900431,-14.38595537,-56.8632117,no_data
1904,64249100011,-17.87976703,-57.4427096,Paraguay River
1905,64249100021,-17.84246631,-57.3933416,Paraguay River
1906,64249100031,-17.83059149,-57.3397456,no_data
1907,64249100041,-17.81259303,-57.2692164,no_data
1908,64249100051,-17.78120553,-57.1715503,no_data
1909,64249100061,-17.71996767,-57.0503961,no_data
1910,64249100071,-17.63535011,-56.9762116,no_data
1911,64249100081,-17.5882181,-56.9713888,no_data
1912,64249100091,-17.54179444,-56.9119593,no_data
1913,64249100101,-17.49463576,-56.8600549,no_data
1914,64249100111,-17.43145704,-56.8313771,no_data
1915,64249100121,-17.37875296,-56.7896161,no_data
1916,64249100131,-17.32915684,-56.7494145,no_data
1917,64249400021,-17.32456736,-56.6883655,Rio Piquiri
1918,64249400031,-17.29092019,-56.7095538,Rio Piquiri
1919,64249400041,-17.32870236,-56.6452765,Rio Piquiri
1920,64249500011,-17.26351333,-56.7102271,no_data
1921,64249500021,-17.26212386,-56.6762303,no_data
1922,64249500031,-17.18939269,-56.6080427,no_data
1923,64249500081,-17.23048245,-56.680692,no_data
1924,64249500091,-17.18554463,-56.6538394,no_data
1925,64249500101,-17.14779449,-56.6345736,no_data
1926,64249500111,-17.14330349,-56.6055322,no_data
1927,64249500121,-17.11290663,-56.5862145,no_data
1928,64249500131,-17.05700679,-56.555042,no_data
1929,64249500151,-17.11925687,-56.6334954,no_data
1930,64249500161,-17.06633898,-56.5960811,no_data
1931,64249500171,-17.00764602,-56.599978,no_data
1932,64249500181,-16.93281085,-56.6217693,no_data
1933,64249500191,-16.836455,-56.583754,no_data
1934,64249500371,-16.78415307,-56.5170848,no_data
1935,64249500381,-16.74019433,-56.4984643,no_data
1936,64249500644,-15.33307563,-56.2788514,no_data
1937,64249500651,-17.10242267,-56.5633025,no_data
1938,64249500834,-15.32860919,-56.2814984,no_data
1939,64249500841,-15.30048133,-56.2809253,no_data
1940,64249500854,-15.27322009,-56.2849363,no_data
1941,64249500861,-15.24740502,-56.314624,no_data
1942,64249500871,-15.20445401,-56.3767133,no_data
1943,64249500881,-15.15866733,-56.4275283,no_data
1944,64249500891,-15.10499111,-56.458958,no_data
1945,64249500901,-15.06114437,-56.4499574,no_data
1946,64249500911,-15.01445238,-56.4446394,no_data
1947,64249500921,-14.94778344,-56.4448181,no_data
1948,64249500931,-14.89241555,-56.3978277,no_data
1949,64249500941,-14.82512555,-56.396457,no_data
1950,64249500951,-14.82062635,-56.347065,no_data
1951,64249500961,-14.77179032,-56.3229919,no_data
1952,64249500971,-14.73326746,-56.2668619,no_data
1953,64249600011,-14.67126535,-56.1852159,Rio Cuiabazinho; Rio Manso
1954,64249700011,-14.73451862,-56.1870822,Rio Cuiabazinho
1955,64251100011,-27.30001745,-58.5757233,Parana
1956,64251100021,-27.27465662,-58.5009673,Parana
1957,64251100031,-27.27936753,-58.3930706,Parana
1958,64251100061,-27.2620126,-58.4497319,no_data
1959,64251100071,-27.25317041,-58.43145,no_data
1960,64251100083,-27.26372718,-58.4145497,no_data
1961,64251100491,-27.24093186,-58.3933474,no_data
1962,65120600281,-35.07346175,-60.1466762,no_data
1963,65120600291,-35.07277151,-60.2450056,no_data
1964,65120600301,-35.04669538,-60.3589649,no_data
1965,65120600311,-35.0071612,-60.4591437,no_data
1966,65120600321,-34.93423642,-60.4596728,no_data
1967,65120600331,-34.86213561,-60.4713043,no_data
1968,65120600341,-34.83003487,-60.5476564,no_data
1969,65120600351,-34.77784277,-60.6094955,no_data
1970,65120600363,-34.71695482,-60.6568282,no_data
1971,65120600373,-34.66469065,-60.6955708,no_data
1972,65120600381,-34.64676481,-60.7337828,no_data
1973,65120600393,-34.62313297,-60.7662259,no_data
1974,65120600403,-34.58787446,-60.8329764,no_data
1975,82226200063,66.59843859,-120.6614867,no_data
1976,82226200073,66.69049617,-120.621933,no_data
1977,82226200083,66.78357208,-120.5961957,no_data
1978,82226200093,66.88195885,-120.5803069,no_data
1979,82226200101,66.96657164,-120.5949348,no_data
1980,82226200111,67.06598272,-120.704702,no_data
1981,82226200121,67.1542638,-120.6309023,no_data
1982,82226200131,67.21879727,-120.5508948,no_data
1983,82226200141,67.29795831,-120.4704504,no_data
1984,82226200151,67.18744792,-120.4475052,no_data
1985,82226200161,67.2006613,-120.2694846,no_data
1986,82226200171,67.27998586,-120.0859438,no_data
1987,82226200181,67.39846026,-119.9217841,no_data
1988,82226200191,67.49480837,-119.8841212,no_data
1989,82226200201,67.56143447,-119.889814,no_data
1990,82226200213,67.60260968,-119.872039,no_data
1991,82226200233,67.36222343,-120.7002247,no_data
1992,82226200241,67.61477321,-119.8485874,no_data
1993,82226400033,67.00635452,-121.339254,no_data
1994,82226400041,67.0230155,-121.3434409,no_data
1995,82226400051,67.03407951,-121.2749373,no_data
1996,82226400061,67.06321886,-121.2529208,no_data
1997,82226400071,67.08646599,-121.2033505,no_data
1998,82226400081,67.11665077,-121.0321426,no_data
1999,82226400091,67.18406163,-120.848292,no_data
2000,82226400101,67.28798633,-120.7351466,no_data
2001,82262100023,61.50442297,-114.1001734,no_data
2002,82262100033,61.58172015,-114.1190359,no_data
2003,82262100043,61.49151234,-114.0599458,no_data
2004,82262100053,61.58660877,-114.0427507,no_data
2005,82262100063,61.66344233,-113.9833044,no_data
2006,82262100073,61.75869231,-113.940642,no_data
2007,82262300113,62.28522246,-114.9275011,no_data
2008,82262300123,62.22132502,-114.8007061,no_data
2009,82262300133,62.16126842,-114.6686533,no_data
2010,82262300143,62.09716308,-114.5380576,no_data
2011,82262300153,62.03684225,-114.4077813,no_data
2012,82262300163,61.97160521,-114.2824402,no_data
2013,82262300173,61.90379367,-114.1679696,no_data
2014,82262300183,61.83681804,-114.0558041,no_data
2015,82263000013,61.5274204,-113.9297245,no_data
2016,82263000023,61.461116,-113.7815783,no_data
2017,82263000033,61.39889043,-113.6248639,no_data
2018,82263000041,61.37260611,-113.5189391,no_data
2019,82264100011,61.41512078,-112.7865967,no_data
2020,82264100023,61.46911887,-112.8461826,no_data
2021,82264100033,61.5288954,-112.9578974,no_data
2022,82264100043,61.60089291,-113.0583739,no_data
2023,82264100053,61.67304955,-113.1624648,no_data
2024,82264100063,61.75180631,-113.2503443,no_data
2025,82264100073,61.83174253,-113.3169423,no_data
2026,82264300011,61.35715662,-112.7388586,no_data
2027,82264300021,61.27044755,-112.6783854,no_data
2028,82264300031,61.18667605,-112.6190189,no_data
2029,82264300041,61.10990046,-112.5900762,no_data
2030,82264300054,61.0774131,-112.5794671,no_data
2031,82264300061,61.01357825,-112.577853,no_data
2032,82264300071,60.87721147,-112.40824,no_data
2033,82264300081,60.76937091,-112.2910275,no_data
2034,82264300091,60.94471608,-112.5280787,no_data
2035,82264300101,60.99878385,-112.4911049,no_data
2036,82264300111,61.06497292,-112.5653216,no_data
2037,82264400011,60.76333395,-112.1856694,no_data
2038,82264400023,60.85093537,-112.0991822,no_data
2039,82264400033,60.91995118,-112.0416569,no_data
2040,82264400043,60.9894705,-112.0305419,no_data
2041,82264500011,60.65326844,-112.2582167,no_data
2042,82264700011,60.61382596,-112.0948896,Taltson River
2043,82264700023,60.65006753,-111.9500999,Taltson River
2044,82264700033,60.66760215,-111.9052396,no_data
2045,82264700043,60.59340705,-111.8596065,no_data
2046,82264700053,60.66232381,-111.8115238,no_data
2047,82264700061,60.56323914,-111.6717226,no_data
2048,82264700071,60.43730244,-111.4595745,no_data
2049,82264700083,60.33947286,-111.2983139,no_data
2050,82264700091,60.38463872,-111.2908856,no_data
2051,82264700103,60.68856631,-111.9069931,no_data
2052,82264700111,60.69570373,-111.923133,no_data
2053,82264700121,60.42377579,-111.3117206,no_data
2054,82264700131,60.43959913,-111.3278996,no_data
2055,82264700143,60.44796496,-111.3444094,no_data
2056,82264700153,60.44369917,-111.3853187,no_data
2057,82264700161,60.43425349,-111.2822056,no_data
2058,82264700173,60.44933942,-111.2914669,no_data
2059,82264700181,60.45838025,-111.3022453,no_data
2060,82264700193,60.4689953,-111.2889279,no_data
2061,82264700201,60.47840788,-111.2797753,no_data
2062,82264700211,60.48239915,-111.272,no_data
2063,82264700221,60.486447,-111.2580287,no_data
2064,82264700233,60.47852129,-111.2150909,no_data
2065,82264700241,60.46801728,-111.1724926,no_data
2066,82264700253,60.46152997,-111.1503817,no_data
2067,82264700263,60.43550925,-111.056734,no_data
2068,82264700273,60.44494111,-110.9971172,no_data
2069,82264700281,60.47675361,-110.9738037,no_data
2070,82264700293,60.46664111,-110.8874046,no_data
2071,82264700301,60.4394337,-110.7970431,no_data
2072,82264700313,60.43640772,-110.7449617,no_data
2073,82264700323,60.74989848,-111.9525578,no_data
2074,82265000013,61.75922722,-113.8064699,no_data
2075,82265000023,61.8246839,-113.6374866,no_data
2076,82265000033,61.86685648,-113.439662,no_data
2077,82267000013,61.87565248,-113.2411882,no_data
2078,82267000023,61.87856311,-113.0515993,no_data
2079,82267000033,61.88750284,-112.8625463,no_data
2080,82267000043,61.90560537,-112.6761755,no_data
2081,82267000053,61.93085016,-112.4939429,no_data
2082,82267000063,61.96417155,-112.3259634,no_data
2083,82267000073,62.01636101,-112.1705138,no_data
2084,82267000083,62.07484216,-112.0200495,no_data
2085,82268000013,62.11482437,-111.8619874,no_data
2086,82268000023,62.1556066,-111.695722,Snowdrift River
2087,82268000033,62.19896202,-111.5471604,Snowdrift River
2088,82269100023,62.23328366,-111.8957559,Snowdrift River
2089,82269100033,62.14179502,-111.9379909,no_data
2090,82269100043,62.30914759,-111.7967217,Snowdrift River
2091,82269100053,62.38481053,-111.6996117,Snowdrift River
2092,82270000031,61.25812936,-113.4382781,Slave River
2093,82270000041,61.23761991,-113.2261624,Slave River
2094,82270000051,61.19527279,-113.2256693,Slave River
2095,82270000061,61.1327932,-113.1864512,Slave River
2096,82270000071,61.0299367,-113.1591118,Slave River
2097,82270000081,60.88068566,-113.2563635,Peace River; Slave River
2098,82270000091,61.35136042,-113.4314663,no_data
2099,82270000101,61.31450137,-113.294638,no_data
2100,82270000181,59.35866392,-111.4396347,Slave River
2101,82270000191,59.28935391,-111.4392392,Slave River
2102,82270000201,59.22840538,-111.4581901,Slave River
2103,82270000211,59.17498381,-111.4103408,Slave River
2104,82270000221,59.17212334,-111.3929466,Slave River
2105,82270000231,59.12343888,-111.4272622,no_data
2106,82270000241,59.12490416,-111.4441946,no_data
2107,82270000251,59.08870186,-111.4207275,no_data
2108,82270000261,59.05339876,-111.4146938,Slave River
2109,82270000271,59.06394369,-111.4239418,Slave River
